ivol x_MIN3P z_MIN3P RSD2
 4789 0.898990 0.474747 0.000000
 4790 0.909091 0.474747 0.109023
 4791 0.919192 0.474747 0.126723
 4792 0.929293 0.474747 0.799148
 4793 0.939394 0.474747 0.306707
 4794 0.949495 0.474747 0.059724
 4795 0.959596 0.474747 0.038546
 4796 0.969697 0.474747 0.000000
 4797 0.979798 0.474747 0.000000
 4798 0.989899 0.474747 0.000000
 4799 1.000000 0.474747 0.000000
 4800 0.000000 0.484848 0.000000
 4801 0.010101 0.484848 0.000000
 4802 0.020202 0.484848 0.000000
 4803 0.030303 0.484848 0.000000
 4804 0.040404 0.484848 0.000000
 4805 0.050505 0.484848 0.000000
 4806 0.060606 0.484848 0.000000
 4807 0.070707 0.484848 0.000000
 4808 0.080808 0.484848 0.000000
 4809 0.090909 0.484848 0.000000
 4810 0.101010 0.484848 0.000000
 4811 0.111111 0.484848 0.000000
 4812 0.121212 0.484848 0.000000
 4813 0.131313 0.484848 0.000000
 4814 0.141414 0.484848 0.000000
 4815 0.151515 0.484848 0.000000
 4816 0.161616 0.484848 0.000000
 4817 0.171717 0.484848 0.000000
 4818 0.181818 0.484848 0.000000
 4819 0.191919 0.484848 0.000000
 4820 0.202020 0.484848 0.000000
 4821 0.212121 0.484848 0.000000
 4822 0.222222 0.484848 0.000000
 4823 0.232323 0.484848 0.000000
 4824 0.242424 0.484848 0.000000
 4825 0.252525 0.484848 0.000000
 4826 0.262626 0.484848 0.000000
 4827 0.272727 0.484848 0.000000
 4828 0.282828 0.484848 0.000000
 4829 0.292929 0.484848 0.000000
 4830 0.303030 0.484848 0.337748
 4831 0.313131 0.484848 0.115868
 4832 0.323232 0.484848 0.071937
 4833 0.333333 0.484848 0.000000
 4834 0.343434 0.484848 0.000000
 4835 0.353535 0.484848 0.483649
 4836 0.363636 0.484848 0.075739
 4837 0.373737 0.484848 0.000000
 4838 0.383838 0.484848 0.000000
 4839 0.393939 0.484848 0.000000
 4840 0.404040 0.484848 0.000000
 4841 0.414141 0.484848 0.000000
 4842 0.424242 0.484848 0.000000
 4843 0.434343 0.484848 0.000000
 4844 0.444444 0.484848 0.000000
 4845 0.454545 0.484848 0.329868
 4846 0.464646 0.484848 0.000000
 4847 0.474747 0.484848 0.000000
 4848 0.484848 0.484848 0.000000
 4849 0.494949 0.484848 0.000000
 4850 0.505050 0.484848 0.000000
 4851 0.515152 0.484848 0.000000
 4852 0.525253 0.484848 0.000000
 4853 0.535354 0.484848 0.000000
 4854 0.545455 0.484848 0.115492
 4855 0.555556 0.484848 0.303692
 4856 0.565657 0.484848 0.880123
 4857 0.575758 0.484848 0.981822
 4858 0.585859 0.484848 0.622737
 4859 0.595960 0.484848 0.636902
 4860 0.606061 0.484848 0.886439
 4861 0.616162 0.484848 0.238827
 4862 0.626263 0.484848 0.076328
 4863 0.636364 0.484848 0.126418
 4864 0.646465 0.484848 0.165066
 4865 0.656566 0.484848 0.205857
 4866 0.666667 0.484848 0.393599
 4867 0.676768 0.484848 0.564249
 4868 0.686869 0.484848 0.114188
 4869 0.696970 0.484848 0.000000
 4870 0.707071 0.484848 0.000000
 4871 0.717172 0.484848 0.248406
 4872 0.727273 0.484848 0.000000
 4873 0.737374 0.484848 0.000000
 4874 0.747475 0.484848 0.048707
 4875 0.757576 0.484848 0.088365
 4876 0.767677 0.484848 0.000000
 4877 0.777778 0.484848 0.000000
 4878 0.787879 0.484848 0.000000
 4879 0.797980 0.484848 0.000000
 4880 0.808081 0.484848 0.000000
 4881 0.818182 0.484848 0.000000
 4882 0.828283 0.484848 0.000000
 4883 0.838384 0.484848 0.000000
 4884 0.848485 0.484848 0.000000
 4885 0.858586 0.484848 0.000000
 4886 0.868687 0.484848 0.000000
 4887 0.878788 0.484848 0.000000
 4888 0.888889 0.484848 0.000000
 4889 0.898990 0.484848 0.000000
 4890 0.909091 0.484848 0.036341
 4891 0.919192 0.484848 0.422192
 4892 0.929293 0.484848 0.567617
 4893 0.939394 0.484848 0.182927
 4894 0.949495 0.484848 0.155393
 4895 0.959596 0.484848 0.114103
 4896 0.969697 0.484848 0.040186
 4897 0.979798 0.484848 0.000000
 4898 0.989899 0.484848 0.000000
 4899 1.000000 0.484848 0.000000
 4900 0.000000 0.494949 0.000000
 4901 0.010101 0.494949 0.000000
 4902 0.020202 0.494949 0.000000
 4903 0.030303 0.494949 0.000000
 4904 0.040404 0.494949 0.000000
 4905 0.050505 0.494949 0.000000
 4906 0.060606 0.494949 0.000000
 4907 0.070707 0.494949 0.000000
 4908 0.080808 0.494949 0.000000
 4909 0.090909 0.494949 0.000000
 4910 0.101010 0.494949 0.000000
 4911 0.111111 0.494949 0.000000
 4912 0.121212 0.494949 0.000000
 4913 0.131313 0.494949 0.000000
 4914 0.141414 0.494949 0.000000
 4915 0.151515 0.494949 0.000000
 4916 0.161616 0.494949 0.000000
 4917 0.171717 0.494949 0.000000
 4918 0.181818 0.494949 0.000000
 4919 0.191919 0.494949 0.000000
 4920 0.202020 0.494949 0.000000
 4921 0.212121 0.494949 0.000000
 4922 0.222222 0.494949 0.000000
 4923 0.232323 0.494949 0.000000
 4924 0.242424 0.494949 0.000000
 4925 0.252525 0.494949 0.000000
 4926 0.262626 0.494949 0.000000
 4927 0.272727 0.494949 0.000000
 4928 0.282828 0.494949 0.000000
 4929 0.292929 0.494949 0.000000
 4930 0.303030 0.494949 0.000000
 4931 0.313131 0.494949 0.581905
 4932 0.323232 0.494949 0.221708
 4933 0.333333 0.494949 0.130276
 4934 0.343434 0.494949 0.153327
 4935 0.353535 0.494949 0.407348
 4936 0.363636 0.494949 0.168640
 4937 0.373737 0.494949 0.025129
 4938 0.383838 0.494949 0.000000
 4939 0.393939 0.494949 0.000000
 4940 0.404040 0.494949 0.000000
 4941 0.414141 0.494949 0.000000
 4942 0.424242 0.494949 0.000000
 4943 0.434343 0.494949 0.000000
 4944 0.444444 0.494949 0.000000
 4945 0.454545 0.494949 0.000000
 4946 0.464646 0.494949 0.219912
 4947 0.474747 0.494949 0.000000
 4948 0.484848 0.494949 0.000000
 4949 0.494949 0.494949 0.000000
 4950 0.505050 0.494949 0.000000
 4951 0.515152 0.494949 0.000000
 4952 0.525253 0.494949 0.000000
 4953 0.535354 0.494949 0.000000
 4954 0.545455 0.494949 0.043118
 4955 0.555556 0.494949 0.231040
 4956 0.565657 0.494949 0.662973
 4957 0.575758 0.494949 0.243640
 4958 0.585859 0.494949 0.110069
 4959 0.595960 0.494949 0.225816
 4960 0.606061 0.494949 0.729586
 4961 0.616162 0.494949 0.174349
 4962 0.626263 0.494949 0.074353
 4963 0.636364 0.494949 0.076558
 4964 0.646465 0.494949 0.035460
 4965 0.656566 0.494949 0.114987
 4966 0.666667 0.494949 0.519647
 4967 0.676768 0.494949 0.516837
 4968 0.686869 0.494949 0.210827
 4969 0.696970 0.494949 0.287890
 4970 0.707071 0.494949 0.385226
 4971 0.717172 0.494949 0.385668
 4972 0.727273 0.494949 0.000000
 4973 0.737374 0.494949 0.086232
 4974 0.747475 0.494949 0.149731
 4975 0.757576 0.494949 0.000000
 4976 0.767677 0.494949 0.000000
 4977 0.777778 0.494949 0.000000
 4978 0.787879 0.494949 0.000000
 4979 0.797980 0.494949 0.000000
 4980 0.808081 0.494949 0.000000
 4981 0.818182 0.494949 0.000000
 4982 0.828283 0.494949 0.000000
 4983 0.838384 0.494949 0.000000
 4984 0.848485 0.494949 0.000000
 4985 0.858586 0.494949 0.000000
 4986 0.868687 0.494949 0.000000
 4987 0.878788 0.494949 0.000000
 4988 0.888889 0.494949 0.000000
 4989 0.898990 0.494949 0.000000
 4990 0.909091 0.494949 0.001838
 4991 0.919192 0.494949 0.795236
 4992 0.929293 0.494949 0.315221
 4993 0.939394 0.494949 0.109684
 4994 0.949495 0.494949 0.073123
 4995 0.959596 0.494949 0.042581
 4996 0.969697 0.494949 0.000000
 4997 0.979798 0.494949 0.000000
 4998 0.989899 0.494949 0.000000
 4999 1.000000 0.494949 0.000000
 5000 0.000000 0.505050 0.000000
 5001 0.010101 0.505050 0.000000
 5002 0.020202 0.505050 0.000000
 5003 0.030303 0.505050 0.000000
 5004 0.040404 0.505050 0.000000
 5005 0.050505 0.505050 0.000000
 5006 0.060606 0.505050 0.000000
 5007 0.070707 0.505050 0.000000
 5008 0.080808 0.505050 0.000000
 5009 0.090909 0.505050 0.000000
 5010 0.101010 0.505050 0.000000
 5011 0.111111 0.505050 0.000000
 5012 0.121212 0.505050 0.000000
 5013 0.131313 0.505050 0.000000
 5014 0.141414 0.505050 0.000000
 5015 0.151515 0.505050 0.000000
 5016 0.161616 0.505050 0.000000
 5017 0.171717 0.505050 0.000000
 5018 0.181818 0.505050 0.000000
 5019 0.191919 0.505050 0.000000
 5020 0.202020 0.505050 0.000000
 5021 0.212121 0.505050 0.000000
 5022 0.222222 0.505050 0.000000
 5023 0.232323 0.505050 0.000000
 5024 0.242424 0.505050 0.000000
 5025 0.252525 0.505050 0.000000
 5026 0.262626 0.505050 0.000000
 5027 0.272727 0.505050 0.000000
 5028 0.282828 0.505050 0.000000
 5029 0.292929 0.505050 0.000000
 5030 0.303030 0.505050 0.000000
 5031 0.313131 0.505050 0.150533
 5032 0.323232 0.505050 0.402098
 5033 0.333333 0.505050 0.139024
 5034 0.343434 0.505050 0.073282
 5035 0.353535 0.505050 0.547713
 5036 0.363636 0.505050 0.076344
 5037 0.373737 0.505050 0.076344
 5038 0.383838 0.505050 0.076344
 5039 0.393939 0.505050 0.038172
 5040 0.404040 0.505050 0.000000
 5041 0.414141 0.505050 0.000000
 5042 0.424242 0.505050 0.000000
 5043 0.434343 0.505050 0.000000
 5044 0.444444 0.505050 0.000000
 5045 0.454545 0.505050 0.000000
 5046 0.464646 0.505050 0.329867
 5047 0.474747 0.505050 0.000000
 5048 0.484848 0.505050 0.000000
 5049 0.494949 0.505050 0.000000
 5050 0.505050 0.505050 0.000000
 5051 0.515152 0.505050 0.000000
 5052 0.525253 0.505050 0.000000
 5053 0.535354 0.505050 0.000000
 5054 0.545455 0.505050 0.000000
 5055 0.555556 0.505050 0.051577
 5056 0.565657 0.505050 0.379343
 5057 0.575758 0.505050 0.317395
 5058 0.585859 0.505050 0.288333
 5059 0.595960 0.505050 0.429483
 5060 0.606061 0.505050 0.485274
 5061 0.616162 0.505050 0.031971
 5062 0.626263 0.505050 0.222085
 5063 0.636364 0.505050 0.380788
 5064 0.646465 0.505050 0.469320
 5065 0.656566 0.505050 0.513597
 5066 0.666667 0.505050 0.225008
 5067 0.676768 0.505050 1.043959
 5068 0.686869 0.505050 0.493032
 5069 0.696970 0.505050 0.622744
 5070 0.707071 0.505050 0.295374
 5071 0.717172 0.505050 0.442963
 5072 0.727273 0.505050 0.501670
 5073 0.737374 0.505050 0.167851
 5074 0.747475 0.505050 0.000000
 5075 0.757576 0.505050 0.000000
 5076 0.767677 0.505050 0.000000
 5077 0.777778 0.505050 0.000000
 5078 0.787879 0.505050 0.000000
 5079 0.797980 0.505050 0.000000
 5080 0.808081 0.505050 0.000000
 5081 0.818182 0.505050 0.000000
 5082 0.828283 0.505050 0.000000
 5083 0.838384 0.505050 0.000000
 5084 0.848485 0.505050 0.000000
 5085 0.858586 0.505050 0.000000
 5086 0.868687 0.505050 0.000000
 5087 0.878788 0.505050 0.000000
 5088 0.888889 0.505050 0.091631
 5089 0.898990 0.505050 0.047070
 5090 0.909091 0.505050 0.072433
 5091 0.919192 0.505050 0.696600
 5092 0.929293 0.505050 0.225890
 5093 0.939394 0.505050 0.153327
 5094 0.949495 0.505050 0.000000
 5095 0.959596 0.505050 0.000000
 5096 0.969697 0.505050 0.000000
 5097 0.979798 0.505050 0.000000
 5098 0.989899 0.505050 0.000000
 5099 1.000000 0.505050 0.000000
 5100 0.000000 0.515152 0.000000
 5101 0.010101 0.515152 0.000000
 5102 0.020202 0.515152 0.000000
 5103 0.030303 0.515152 0.000000
 5104 0.040404 0.515152 0.000000
 5105 0.050505 0.515152 0.000000
 5106 0.060606 0.515152 0.000000
 5107 0.070707 0.515152 0.000000
 5108 0.080808 0.515152 0.000000
 5109 0.090909 0.515152 0.000000
 5110 0.101010 0.515152 0.000000
 5111 0.111111 0.515152 0.000000
 5112 0.121212 0.515152 0.000000
 5113 0.131313 0.515152 0.000000
 5114 0.141414 0.515152 0.000000
 5115 0.151515 0.515152 0.000000
 5116 0.161616 0.515152 0.000000
 5117 0.171717 0.515152 0.000000
 5118 0.181818 0.515152 0.000000
 5119 0.191919 0.515152 0.000000
 5120 0.202020 0.515152 0.000000
 5121 0.212121 0.515152 0.000000
 5122 0.222222 0.515152 0.000000
 5123 0.232323 0.515152 0.000000
 5124 0.242424 0.515152 0.000000
 5125 0.252525 0.515152 0.000000
 5126 0.262626 0.515152 0.000000
 5127 0.272727 0.515152 0.000000
 5128 0.282828 0.515152 0.000000
 5129 0.292929 0.515152 0.000000
 5130 0.303030 0.515152 0.000000
 5131 0.313131 0.515152 0.113829
 5132 0.323232 0.515152 0.540453
 5133 0.333333 0.515152 0.240250
 5134 0.343434 0.515152 0.242871
 5135 0.353535 0.515152 0.624812
 5136 0.363636 0.515152 0.108313
 5137 0.373737 0.515152 0.098868
 5138 0.383838 0.515152 0.000000
 5139 0.393939 0.515152 0.000000
 5140 0.404040 0.515152 0.000000
 5141 0.414141 0.515152 0.000000
 5142 0.424242 0.515152 0.000000
 5143 0.434343 0.515152 0.000000
 5144 0.444444 0.515152 0.000000
 5145 0.454545 0.515152 0.000000
 5146 0.464646 0.515152 0.000000
 5147 0.474747 0.515152 0.219912
 5148 0.484848 0.515152 0.000000
 5149 0.494949 0.515152 0.000000
 5150 0.505050 0.515152 0.000000
 5151 0.515152 0.515152 0.000000
 5152 0.525253 0.515152 0.000000
 5153 0.535354 0.515152 0.000000
 5154 0.545455 0.515152 0.071287
 5155 0.555556 0.515152 0.106931
 5156 0.565657 0.515152 0.482331
 5157 0.575758 0.515152 0.161056
 5158 0.585859 0.515152 0.118966
 5159 0.595960 0.515152 0.086263
 5160 0.606061 0.515152 0.335154
 5161 0.616162 0.515152 0.175494
 5162 0.626263 0.515152 0.403003
 5163 0.636364 0.515152 0.919737
 5164 0.646465 0.515152 0.968805
 5165 0.656566 0.515152 0.657629
 5166 0.666667 0.515152 0.305805
 5167 0.676768 0.515152 0.535508
 5168 0.686869 0.515152 0.459881
 5169 0.696970 0.515152 0.184652
 5170 0.707071 0.515152 0.420828
 5171 0.717172 0.515152 0.634848
 5172 0.727273 0.515152 0.207302
 5173 0.737374 0.515152 0.029435
 5174 0.747475 0.515152 0.000000
 5175 0.757576 0.515152 0.000000
 5176 0.767677 0.515152 0.000000
 5177 0.777778 0.515152 0.000000
 5178 0.787879 0.515152 0.000000
 5179 0.797980 0.515152 0.000000
 5180 0.808081 0.515152 0.000000
 5181 0.818182 0.515152 0.000000
 5182 0.828283 0.515152 0.000000
 5183 0.838384 0.515152 0.000000
 5184 0.848485 0.515152 0.000000
 5185 0.858586 0.515152 0.000000
 5186 0.868687 0.515152 0.000000
 5187 0.878788 0.515152 0.013085
 5188 0.888889 0.515152 0.000000
 5189 0.898990 0.515152 0.181784
 5190 0.909091 0.515152 0.524076
 5191 0.919192 0.515152 0.407565
 5192 0.929293 0.515152 0.132301
 5193 0.939394 0.515152 0.000000
 5194 0.949495 0.515152 0.000000
 5195 0.959596 0.515152 0.000000
 5196 0.969697 0.515152 0.000000
 5197 0.979798 0.515152 0.000000
 5198 0.989899 0.515152 0.329867
 5199 1.000000 0.515152 0.000000
 5200 0.000000 0.525253 0.000000
 5201 0.010101 0.525253 0.000000
 5202 0.020202 0.525253 0.000000
 5203 0.030303 0.525253 0.000000
 5204 0.040404 0.525253 0.000000
 5205 0.050505 0.525253 0.000000
 5206 0.060606 0.525253 0.000000
 5207 0.070707 0.525253 0.000000
 5208 0.080808 0.525253 0.000000
 5209 0.090909 0.525253 0.000000
 5210 0.101010 0.525253 0.000000
 5211 0.111111 0.525253 0.000000
 5212 0.121212 0.525253 0.329867
 5213 0.131313 0.525253 0.000000
 5214 0.141414 0.525253 0.000000
 5215 0.151515 0.525253 0.000000
 5216 0.161616 0.525253 0.000000
 5217 0.171717 0.525253 0.000000
 5218 0.181818 0.525253 0.000000
 5219 0.191919 0.525253 0.000000
 5220 0.202020 0.525253 0.000000
 5221 0.212121 0.525253 0.000000
 5222 0.222222 0.525253 0.000000
 5223 0.232323 0.525253 0.000000
 5224 0.242424 0.525253 0.000000
 5225 0.252525 0.525253 0.000000
 5226 0.262626 0.525253 0.000000
 5227 0.272727 0.525253 0.000000
 5228 0.282828 0.525253 0.000000
 5229 0.292929 0.525253 0.000000
 5230 0.303030 0.525253 0.037227
 5231 0.313131 0.525253 0.039375
 5232 0.323232 0.525253 0.361268
 5233 0.333333 0.525253 0.582243
 5234 0.343434 0.525253 0.383200
 5235 0.353535 0.525253 0.692303
 5236 0.363636 0.525253 0.519742
 5237 0.373737 0.525253 0.141683
 5238 0.383838 0.525253 0.042497
 5239 0.393939 0.525253 0.000000
 5240 0.404040 0.525253 0.000000
 5241 0.414141 0.525253 0.000000
 5242 0.424242 0.525253 0.000000
 5243 0.434343 0.525253 0.000000
 5244 0.444444 0.525253 0.000000
 5245 0.454545 0.525253 0.000000
 5246 0.464646 0.525253 0.000000
 5247 0.474747 0.525253 0.247517
 5248 0.484848 0.525253 0.000000
 5249 0.494949 0.525253 0.000000
 5250 0.505050 0.525253 0.000000
 5251 0.515152 0.525253 0.000000
 5252 0.525253 0.525253 0.000000
 5253 0.535354 0.525253 0.000000
 5254 0.545455 0.525253 0.000000
 5255 0.555556 0.525253 0.120112
 5256 0.565657 0.525253 0.435221
 5257 0.575758 0.525253 0.111707
 5258 0.585859 0.525253 0.173309
 5259 0.595960 0.525253 0.119575
 5260 0.606061 0.525253 0.219911
 5261 0.616162 0.525253 0.531003
 5262 0.626263 0.525253 0.827299
 5263 0.636364 0.525253 0.432609
 5264 0.646465 0.525253 0.300285
 5265 0.656566 0.525253 0.231341
 5266 0.666667 0.525253 0.326987
 5267 0.676768 0.525253 0.471940
 5268 0.686869 0.525253 0.334134
 5269 0.696970 0.525253 0.093621
 5270 0.707071 0.525253 0.199512
 5271 0.717172 0.525253 0.182808
 5272 0.727273 0.525253 0.032632
 5273 0.737374 0.525253 0.000000
 5274 0.747475 0.525253 0.000000
 5275 0.757576 0.525253 0.000000
 5276 0.767677 0.525253 0.000000
 5277 0.777778 0.525253 0.000000
 5278 0.787879 0.525253 0.000000
 5279 0.797980 0.525253 0.000000
 5280 0.808081 0.525253 0.000000
 5281 0.818182 0.525253 0.000000
 5282 0.828283 0.525253 0.000000
 5283 0.838384 0.525253 0.000000
 5284 0.848485 0.525253 0.000000
 5285 0.858586 0.525253 0.000000
 5286 0.868687 0.525253 0.000000
 5287 0.878788 0.525253 0.146130
 5288 0.888889 0.525253 0.141644
 5289 0.898990 0.525253 0.158226
 5290 0.909091 0.525253 0.522429
 5291 0.919192 0.525253 0.088715
 5292 0.929293 0.525253 0.110657
 5293 0.939394 0.525253 0.000000
 5294 0.949495 0.525253 0.000000
 5295 0.959596 0.525253 0.000000
 5296 0.969697 0.525253 0.219911
 5297 0.979798 0.525253 0.219912
 5298 0.989899 0.525253 0.000000
 5299 1.000000 0.525253 0.000000
 5300 0.000000 0.535354 0.000000
 5301 0.010101 0.535354 0.000000
 5302 0.020202 0.535354 0.000000
 5303 0.030303 0.535354 0.000000
 5304 0.040404 0.535354 0.000000
 5305 0.050505 0.535354 0.000000
 5306 0.060606 0.535354 0.000000
 5307 0.070707 0.535354 0.000000
 5308 0.080808 0.535354 0.000000
 5309 0.090909 0.535354 0.000000
 5310 0.101010 0.535354 0.000000
 5311 0.111111 0.535354 0.000000
 5312 0.121212 0.535354 0.329867
 5313 0.131313 0.535354 0.000000
 5314 0.141414 0.535354 0.000000
 5315 0.151515 0.535354 0.000000
 5316 0.161616 0.535354 0.000000
 5317 0.171717 0.535354 0.000000
 5318 0.181818 0.535354 0.000000
 5319 0.191919 0.535354 0.000000
 5320 0.202020 0.535354 0.000000
 5321 0.212121 0.535354 0.000000
 5322 0.222222 0.535354 0.000000
 5323 0.232323 0.535354 0.000000
 5324 0.242424 0.535354 0.000000
 5325 0.252525 0.535354 0.000000
 5326 0.262626 0.535354 0.000000
 5327 0.272727 0.535354 0.000000
 5328 0.282828 0.535354 0.000000
 5329 0.292929 0.535354 0.000000
 5330 0.303030 0.535354 0.000000
 5331 0.313131 0.535354 0.036183
 5332 0.323232 0.535354 0.158489
 5333 0.333333 0.535354 0.182321
 5334 0.343434 0.535354 0.456378
 5335 0.353535 0.535354 0.966340
 5336 0.363636 0.535354 0.565760
 5337 0.373737 0.535354 0.042498
 5338 0.383838 0.535354 0.084995
 5339 0.393939 0.535354 0.000000
 5340 0.404040 0.535354 0.000000
 5341 0.414141 0.535354 0.000000
 5342 0.424242 0.535354 0.000000
 5343 0.434343 0.535354 0.000000
 5344 0.444444 0.535354 0.000000
 5345 0.454545 0.535354 0.000000
 5346 0.464646 0.535354 0.000000
 5347 0.474747 0.535354 0.323529
 5348 0.484848 0.535354 0.314596
 5349 0.494949 0.535354 0.000000
 5350 0.505050 0.535354 0.000000
 5351 0.515152 0.535354 0.000000
 5352 0.525253 0.535354 0.000000
 5353 0.535354 0.535354 0.147525
 5354 0.545455 0.535354 0.149221
 5355 0.555556 0.535354 0.260701
 5356 0.565657 0.535354 0.294282
 5357 0.575758 0.535354 0.447181
 5358 0.585859 0.535354 0.148989
 5359 0.595960 0.535354 0.086675
 5360 0.606061 0.535354 0.314291
 5361 0.616162 0.535354 0.503107
 5362 0.626263 0.535354 0.326413
 5363 0.636364 0.535354 0.568680
 5364 0.646465 0.535354 0.461336
 5365 0.656566 0.535354 0.156026
 5366 0.666667 0.535354 0.134703
 5367 0.676768 0.535354 0.635214
 5368 0.686869 0.535354 0.507600
 5369 0.696970 0.535354 0.150224
 5370 0.707071 0.535354 0.409599
 5371 0.717172 0.535354 0.071623
 5372 0.727273 0.535354 0.000000
 5373 0.737374 0.535354 0.000000
 5374 0.747475 0.535354 0.000000
 5375 0.757576 0.535354 0.000000
 5376 0.767677 0.535354 0.000000
 5377 0.777778 0.535354 0.000000
 5378 0.787879 0.535354 0.000000
 5379 0.797980 0.535354 0.000000
 5380 0.808081 0.535354 0.000000
 5381 0.818182 0.535354 0.000000
 5382 0.828283 0.535354 0.000000
 5383 0.838384 0.535354 0.000000
 5384 0.848485 0.535354 0.000000
 5385 0.858586 0.535354 0.000000
 5386 0.868687 0.535354 0.000000
 5387 0.878788 0.535354 0.000000
 5388 0.888889 0.535354 0.368695
 5389 0.898990 0.535354 0.749993
 5390 0.909091 0.535354 0.728913
 5391 0.919192 0.535354 0.195563
 5392 0.929293 0.535354 0.000000
 5393 0.939394 0.535354 0.000000
 5394 0.949495 0.535354 0.000000
 5395 0.959596 0.535354 0.329867
 5396 0.969697 0.535354 0.109956
 5397 0.979798 0.535354 0.000000
 5398 0.989899 0.535354 0.000000
 5399 1.000000 0.535354 0.000000
 5400 0.000000 0.545455 0.000000
 5401 0.010101 0.545455 0.000000
 5402 0.020202 0.545455 0.000000
 5403 0.030303 0.545455 0.000000
 5404 0.040404 0.545455 0.000000
 5405 0.050505 0.545455 0.000000
 5406 0.060606 0.545455 0.000000
 5407 0.070707 0.545455 0.000000
 5408 0.080808 0.545455 0.000000
 5409 0.090909 0.545455 0.000000
 5410 0.101010 0.545455 0.000000
 5411 0.111111 0.545455 0.000000
 5412 0.121212 0.545455 0.329867
 5413 0.131313 0.545455 0.000000
 5414 0.141414 0.545455 0.000000
 5415 0.151515 0.545455 0.000000
 5416 0.161616 0.545455 0.000000
 5417 0.171717 0.545455 0.000000
 5418 0.181818 0.545455 0.000000
 5419 0.191919 0.545455 0.000000
 5420 0.202020 0.545455 0.000000
 5421 0.212121 0.545455 0.000000
 5422 0.222222 0.545455 0.000000
 5423 0.232323 0.545455 0.000000
 5424 0.242424 0.545455 0.000000
 5425 0.252525 0.545455 0.000000
 5426 0.262626 0.545455 0.000000
 5427 0.272727 0.545455 0.000000
 5428 0.282828 0.545455 0.000000
 5429 0.292929 0.545455 0.000000
 5430 0.303030 0.545455 0.036183
 5431 0.313131 0.545455 0.184273
 5432 0.323232 0.545455 0.171025
 5433 0.333333 0.545455 0.351686
 5434 0.343434 0.545455 0.820685
 5435 0.353535 0.545455 1.116969
 5436 0.363636 0.545455 0.366207
 5437 0.373737 0.545455 0.144168
 5438 0.383838 0.545455 0.042919
 5439 0.393939 0.545455 0.000000
 5440 0.404040 0.545455 0.000000
 5441 0.414141 0.545455 0.000000
 5442 0.424242 0.545455 0.000000
 5443 0.434343 0.545455 0.000000
 5444 0.444444 0.545455 0.000000
 5445 0.454545 0.545455 0.000000
 5446 0.464646 0.545455 0.000000
 5447 0.474747 0.545455 0.070539
 5448 0.484848 0.545455 0.382349
 5449 0.494949 0.545455 0.000000
 5450 0.505050 0.545455 0.000000
 5451 0.515152 0.545455 0.000000
 5452 0.525253 0.545455 0.000000
 5453 0.535354 0.545455 0.000000
 5454 0.545455 0.545455 0.080756
 5455 0.555556 0.545455 0.166707
 5456 0.565657 0.545455 0.395717
 5457 0.575758 0.545455 0.709734
 5458 0.585859 0.545455 0.234357
 5459 0.595960 0.545455 0.078491
 5460 0.606061 0.545455 0.000000
 5461 0.616162 0.545455 0.483637
 5462 0.626263 0.545455 0.126610
 5463 0.636364 0.545455 0.076728
 5464 0.646465 0.545455 0.363820
 5465 0.656566 0.545455 0.300755
 5466 0.666667 0.545455 0.116599
 5467 0.676768 0.545455 0.703441
 5468 0.686869 0.545455 0.255318
 5469 0.696970 0.545455 0.039495
 5470 0.707071 0.545455 0.219911
 5471 0.717172 0.545455 0.000000
 5472 0.727273 0.545455 0.000000
 5473 0.737374 0.545455 0.000000
 5474 0.747475 0.545455 0.000000
 5475 0.757576 0.545455 0.000000
 5476 0.767677 0.545455 0.000000
 5477 0.777778 0.545455 0.000000
 5478 0.787879 0.545455 0.000000
 5479 0.797980 0.545455 0.000000
 5480 0.808081 0.545455 0.000000
 5481 0.818182 0.545455 0.000000
 5482 0.828283 0.545455 0.000000
 5483 0.838384 0.545455 0.038768
 5484 0.848485 0.545455 0.077537
 5485 0.858586 0.545455 0.000000
 5486 0.868687 0.545455 0.000000
 5487 0.878788 0.545455 0.000000
 5488 0.888889 0.545455 0.411215
 5489 0.898990 0.545455 0.185078
 5490 0.909091 0.545455 0.000000
 5491 0.919192 0.545455 0.054350
 5492 0.929293 0.545455 0.000000
 5493 0.939394 0.545455 0.109956
 5494 0.949495 0.545455 0.329867
 5495 0.959596 0.545455 0.000000
 5496 0.969697 0.545455 0.000000
 5497 0.979798 0.545455 0.000000
 5498 0.989899 0.545455 0.000000
 5499 1.000000 0.545455 0.000000
 5500 0.000000 0.555556 0.000000
 5501 0.010101 0.555556 0.000000
 5502 0.020202 0.555556 0.000000
 5503 0.030303 0.555556 0.000000
 5504 0.040404 0.555556 0.000000
 5505 0.050505 0.555556 0.000000
 5506 0.060606 0.555556 0.000000
 5507 0.070707 0.555556 0.000000
 5508 0.080808 0.555556 0.000000
 5509 0.090909 0.555556 0.000000
 5510 0.101010 0.555556 0.000000
 5511 0.111111 0.555556 0.000000
 5512 0.121212 0.555556 0.360728
 5513 0.131313 0.555556 0.073529
 5514 0.141414 0.555556 0.000000
 5515 0.151515 0.555556 0.000000
 5516 0.161616 0.555556 0.000000
 5517 0.171717 0.555556 0.000000
 5518 0.181818 0.555556 0.000000
 5519 0.191919 0.555556 0.000000
 5520 0.202020 0.555556 0.000000
 5521 0.212121 0.555556 0.000000
 5522 0.222222 0.555556 0.000000
 5523 0.232323 0.555556 0.000000
